CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,ELAProf_Score,ELAProf_Weight,MathProf_Score,MathProf_Weight,Grad4YR_Score,Grad4YR_Weight,Grad5YR_Score,Grad5YR_Weight,ELAGrowth_Score,ELAGrowth_Weight,MathGrowth_Score,MathGrowth_Weight,ELP_Score,ELP_Weight,CA_Score,CA_Weight,SummativeScore,SummativeRating,CompSupport_Bottom5%,CompSupport_Grad67,AccountabilityIndicator,IndicatorScore,IndicatorWeight,Year
03,BERGEN,0890,CLIFFSIDE PARK BORO,030,CLIFFSIDE PARK HIGH SCHOOL,31.23,15.0%,41.55,15.0%,12.32,20.0%,14.37,20.0%,9999999,9999999,9999999,9999999,69.09,20.0%,73.28,10.0%,37.40,29.23,No,No,NA,NA,NA,2017-18
03,BERGEN,0890,CLIFFSIDE PARK BORO,050,SCHOOL #3,94.02,15.0%,97.33,15.0%,9999999,9999999,9999999,9999999,98.93,20.0%,97.74,20.0%,64.89,20.0%,92.51,10.0%,90.27,97.93,No,No,NA,NA,NA,2017-18
03,BERGEN,0890,CLIFFSIDE PARK BORO,060,SCHOOL #4,74.41,15.0%,71.80,15.0%,9999999,9999999,9999999,9999999,94.43,20.0%,95.01,20.0%,95.74,20.0%,18.88,10.0%,80.86,92.00,No,No,NA,NA,NA,2017-18
03,BERGEN,0890,CLIFFSIDE PARK BORO,070,SCHOOL #5,71.45,15.0%,70.08,15.0%,9999999,9999999,9999999,9999999,66.11,20.0%,99.23,20.0%,60.85,20.0%,56.71,10.0%,72.14,82.17,No,No,NA,NA,NA,2017-18
03,BERGEN,0890,CLIFFSIDE PARK BORO,080,SCHOOL #6/MIDDLE SCHOOL,55.86,15.0%,44.49,15.0%,9999999,9999999,9999999,9999999,29.62,20.0%,32.17,20.0%,28.94,20.0%,30.82,10.0%,36.28,27.90,No,No,NA,NA,NA,2017-18
03,BERGEN,0930,CLOSTER BORO,050,HILLSIDE ELEMENTARY SCHOOL,96.86,15.0%,98.16,15.0%,9999999,9999999,9999999,9999999,99.88,20.0%,98.40,20.0%,80.43,20.0%,58.69,10.0%,90.86,98.40,No,No,NA,NA,NA,2017-18
03,BERGEN,0930,CLOSTER BORO,060,TENAKILL MIDDLE SCHOOL,95.44,17.5%,86.20,17.5%,9999999,9999999,9999999,9999999,78.85,25.0%,64.87,25.0%,9999999,9999999,86.57,15.0%,80.70,91.88,No,No,NA,NA,NA,2017-18
03,BERGEN,0990,CRESSKILL BORO,040,CRESSKILL HIGH SCHOOL,87.68,17.5%,85.10,17.5%,55.59,25.0%,59.77,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,94.83,15.0%,73.30,79.08,No,No,NA,NA,NA,2017-18
03,BERGEN,0990,CRESSKILL BORO,045,CRESSKILL MIDDLE SCHOOL,87.03,15.0%,82.76,15.0%,9999999,9999999,9999999,9999999,36.08,20.0%,52.23,20.0%,97.87,20.0%,77.04,10.0%,70.41,79.86,No,No,NA,NA,NA,2017-18
03,BERGEN,0990,CRESSKILL BORO,050,EDWARD H. BRYAN,96.45,15.0%,94.61,15.0%,9999999,9999999,9999999,9999999,98.64,20.0%,98.04,20.0%,99.57,20.0%,95.62,10.0%,97.47,100.00,No,No,NA,NA,NA,2017-18
03,BERGEN,0990,CRESSKILL BORO,060,MERRITT MEMORIAL,97.27,15.0%,96.45,15.0%,9999999,9999999,9999999,9999999,89.45,20.0%,95.55,20.0%,100.00,20.0%,72.96,10.0%,93.36,98.76,No,No,NA,NA,NA,2017-18
03,BERGEN,1070,DEMAREST BORO,040,DEMAREST MIDDLE SCHOOL,95.68,17.5%,92.95,17.5%,9999999,9999999,9999999,9999999,71.39,25.0%,66.71,25.0%,9999999,9999999,69.96,15.0%,78.03,89.10,No,No,NA,NA,NA,2017-18
03,BERGEN,1070,DEMAREST BORO,050,LUTHER LEE EMERSON SCHOOL,84.72,17.5%,75.30,17.5%,9999999,9999999,9999999,9999999,45.44,25.0%,94.18,25.0%,9999999,9999999,94.06,15.0%,77.02,88.09,No,No,NA,NA,NA,2017-18
03,BERGEN,1130,DUMONT BORO,040,DUMONT HIGH SCHOOL,78.22,17.5%,82.52,17.5%,67.91,25.0%,86.21,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,64.08,15.0%,76.27,82.52,No,No,NA,NA,NA,2017-18
03,BERGEN,1130,DUMONT BORO,050,GRANT ELEMENTARY SCHOOL,95.14,17.5%,79.38,17.5%,9999999,9999999,9999999,9999999,97.81,25.0%,89.73,25.0%,9999999,9999999,47.18,15.0%,84.50,94.55,No,No,NA,NA,NA,2017-18
03,BERGEN,1130,DUMONT BORO,060,HONISS ELEMENTARY\MIDDLE SCHOOL,81.04,17.5%,64.16,17.5%,9999999,9999999,9999999,9999999,64.45,25.0%,58.22,25.0%,9999999,9999999,71.28,15.0%,66.77,76.01,No,No,NA,NA,NA,2017-18
03,BERGEN,1130,DUMONT BORO,070,LINCOLN ELEMENTARY SCHOOL,92.89,17.5%,71.68,17.5%,9999999,9999999,9999999,9999999,95.38,25.0%,34.42,25.0%,9999999,9999999,80.64,15.0%,73.35,83.65,No,No,NA,NA,NA,2017-18
03,BERGEN,1130,DUMONT BORO,080,SELZER ELEMENTARY\MIDDLE SCHOOL,84.30,17.5%,56.28,17.5%,9999999,9999999,9999999,9999999,50.83,25.0%,42.14,25.0%,9999999,9999999,65.47,15.0%,57.66,61.73,No,No,NA,NA,NA,2017-18
03,BERGEN,1230,EAST RUTHERFORD BORO,040,ALFRED S. FAUST,55.33,17.5%,47.39,17.5%,9999999,9999999,9999999,9999999,33.06,25.0%,61.31,25.0%,9999999,9999999,73.86,15.0%,52.65,53.44,No,No,NA,NA,NA,2017-18
03,BERGEN,1230,EAST RUTHERFORD BORO,080,MCKENZIE SCHOOL,34.42,15.0%,43.13,15.0%,9999999,9999999,9999999,9999999,50.95,20.0%,6.53,20.0%,96.38,20.0%,48.98,10.0%,47.30,44.85,No,No,NA,NA,NA,2017-18
03,BERGEN,1270,EDGEWATER BORO,050,ELEANOR VAN GELDER,46.56,15.0%,37.91,15.0%,9999999,9999999,9999999,9999999,80.86,20.0%,40.36,20.0%,40.43,20.0%,36.15,10.0%,48.62,46.45,No,No,NA,NA,NA,2017-18
03,BERGEN,1345,ELMWOOD PARK,050,MEMORIAL SENIOR HIGH SCHOOL,50.43,15.0%,28.94,15.0%,38.97,20.0%,36.49,20.0%,9999999,9999999,9999999,9999999,91.82,20.0%,37.07,10.0%,49.07,47.85,No,No,NA,NA,NA,2017-18
03,BERGEN,1345,ELMWOOD PARK,060,MEMORIAL MIDDLE SCHOOL,36.79,17.5%,31.58,17.5%,9999999,9999999,9999999,9999999,38.09,25.0%,27.18,25.0%,9999999,9999999,17.21,15.0%,30.86,20.02,No,No,NA,NA,NA,2017-18
03,BERGEN,1345,ELMWOOD PARK,070,GANTNER AVENUE SCHOOL,58.53,17.5%,54.86,17.5%,9999999,9999999,9999999,9999999,21.56,25.0%,45.04,25.0%,9999999,9999999,42.81,15.0%,42.92,36.79,No,No,NA,NA,NA,2017-18
03,BERGEN,1345,ELMWOOD PARK,080,GILBERT AVENUE SCHOOL,70.56,17.5%,44.14,17.5%,9999999,9999999,9999999,9999999,98.76,25.0%,24.45,25.0%,9999999,9999999,13.79,15.0%,52.94,54.09,No,No,NA,NA,NA,2017-18
03,BERGEN,1345,ELMWOOD PARK,090,SIXTEENTH AVENUE SCHOOL,26.48,15.0%,31.52,15.0%,9999999,9999999,9999999,9999999,16.59,20.0%,12.28,20.0%,93.62,20.0%,6.00,10.0%,33.80,24.11,No,No,NA,NA,NA,2017-18
03,BERGEN,1360,EMERSON BORO,050,EMERSON JR SR HIGH,79.17,12.5%,85.42,12.5%,85.11,15.0%,76.60,15.0%,43.75,15.0%,91.11,15.0%,9999999,9999999,93.18,15.0%,79.03,93.75,No,No,NA,NA,NA,2017-18
03,BERGEN,1360,EMERSON BORO,060,PATRICK M VILLANO SCHOOL,59.72,17.5%,58.47,17.5%,9999999,9999999,9999999,9999999,75.30,25.0%,40.47,25.0%,9999999,9999999,82.61,15.0%,62.02,69.85,No,No,NA,NA,NA,2017-18
03,BERGEN,1370,ENGLEWOOD CITY,040,DWIGHT MORROW HIGH SCHOOL/ACADEMIES@ENGLEWOOD,61.32,15.0%,27.22,15.0%,25.50,20.0%,25.29,20.0%,9999999,9999999,9999999,9999999,27.27,20.0%,44.54,10.0%,33.35,25.79,No,No,NA,NA,NA,2017-18
03,BERGEN,1370,ENGLEWOOD CITY,060,DR. LEROY MCCLOUD ELEMENTARY SCHOOL,25.12,15.0%,19.43,15.0%,9999999,9999999,9999999,9999999,23.40,20.0%,42.31,20.0%,36.17,20.0%,36.99,10.0%,30.76,19.96,No,No,NA,NA,NA,2017-18
03,BERGEN,1370,ENGLEWOOD CITY,076,JANIS E. DISMUS MIDDLE SCHOOL,29.27,17.5%,8.77,17.5%,9999999,9999999,9999999,9999999,15.76,25.0%,37.51,25.0%,9999999,9999999,24.58,15.0%,23.66,11.91,No,No,NA,NA,NA,2017-18
03,BERGEN,1370,ENGLEWOOD CITY,086,DR. JOHN GRIECO ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
03,BERGEN,1380,ENGLEWOOD CLIFFS BORO,060,UPPER SCHOOL,98.16,17.5%,89.75,17.5%,9999999,9999999,9999999,9999999,99.05,25.0%,97.98,25.0%,9999999,9999999,90.95,15.0%,95.79,99.64,No,No,NA,NA,NA,2017-18
03,BERGEN,1450,FAIR LAWN BORO,050,FAIR LAWN HIGH SCHOOL,89.68,17.5%,93.12,17.5%,72.49,25.0%,62.64,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,63.22,15.0%,75.26,81.09,No,No,NA,NA,NA,2017-18
03,BERGEN,1450,FAIR LAWN BORO,060,THOMAS JEFFERSON MIDDLE SCHOOL,88.63,15.0%,79.15,15.0%,9999999,9999999,9999999,9999999,54.86,20.0%,14.48,20.0%,95.74,20.0%,83.75,10.0%,66.56,75.77,No,No,NA,NA,NA,2017-18
03,BERGEN,1450,FAIR LAWN BORO,070,MEMORIAL MIDDLE SCHOOL,58.71,17.5%,72.33,17.5%,9999999,9999999,9999999,9999999,38.86,25.0%,50.80,25.0%,9999999,9999999,49.58,15.0%,52.79,53.73,No,No,NA,NA,NA,2017-18
03,BERGEN,1450,FAIR LAWN BORO,080,HENRY B. MILNES ELEMENTARY SCHOOL,99.47,15.0%,99.88,15.0%,9999999,9999999,9999999,9999999,97.33,20.0%,74.84,20.0%,99.36,20.0%,91.61,10.0%,93.37,98.82,No,No,NA,NA,NA,2017-18
03,BERGEN,1450,FAIR LAWN BORO,085,JOHN A. FORREST ELEMENTARY SCHOOL,45.85,15.0%,72.04,15.0%,9999999,9999999,9999999,9999999,28.85,20.0%,78.22,20.0%,58.72,20.0%,55.22,10.0%,56.36,59.66,No,No,NA,NA,NA,2017-18
03,BERGEN,1450,FAIR LAWN BORO,100,LYNCREST ELEMENTARY SCHOOL,97.99,17.5%,97.63,17.5%,9999999,9999999,9999999,9999999,97.27,25.0%,87.95,25.0%,9999999,9999999,67.15,15.0%,90.61,98.16,No,No,NA,NA,NA,2017-18
03,BERGEN,1450,FAIR LAWN BORO,110,RADBURN ELEMENTARY SCHOOL,87.91,15.0%,95.38,15.0%,9999999,9999999,9999999,9999999,98.87,20.0%,88.19,20.0%,89.15,20.0%,86.15,10.0%,91.35,98.52,No,No,NA,NA,NA,2017-18
03,BERGEN,1450,FAIR LAWN BORO,140,WARREN POINT ELEMENTARY SCHOOL,82.29,15.0%,96.62,15.0%,9999999,9999999,9999999,9999999,99.23,20.0%,98.99,20.0%,83.83,20.0%,73.80,10.0%,90.63,98.22,No,No,NA,NA,NA,2017-18
03,BERGEN,1450,FAIR LAWN BORO,160,WESTMORELAND ELEMENTARY SCHOOL,99.35,15.0%,98.46,15.0%,9999999,9999999,9999999,9999999,67.18,20.0%,79.94,20.0%,64.89,20.0%,59.53,10.0%,78.03,89.16,No,No,NA,NA,NA,2017-18
03,BERGEN,1470,FAIRVIEW BORO,060,LINCOLN SCHOOL,17.54,15.0%,9.83,15.0%,9999999,9999999,9999999,9999999,18.07,20.0%,36.97,20.0%,40.43,20.0%,30.04,10.0%,26.20,13.98,No,No,NA,NA,NA,2017-18
03,BERGEN,1470,FAIRVIEW BORO,080,NUMBER THREE SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
03,BERGEN,1550,FORT LEE BORO,050,FORT LEE HIGH SCHOOL,88.83,15.0%,67.05,15.0%,83.67,20.0%,84.20,20.0%,9999999,9999999,9999999,9999999,88.18,20.0%,56.61,10.0%,80.25,87.39,No,No,NA,NA,NA,2017-18
03,BERGEN,1550,FORT LEE BORO,060,SCHOOL NO. 1,96.27,15.0%,97.87,15.0%,9999999,9999999,9999999,9999999,99.76,20.0%,98.10,20.0%,97.66,20.0%,80.16,10.0%,96.24,99.76,No,No,NA,NA,NA,2017-18
03,BERGEN,1550,FORT LEE BORO,070,SCHOOL NO. 2,75.89,15.0%,73.82,15.0%,9999999,9999999,9999999,9999999,94.37,20.0%,58.34,20.0%,78.72,20.0%,63.61,10.0%,75.10,86.02,No,No,NA,NA,NA,2017-18
03,BERGEN,1550,FORT LEE BORO,080,SCHOOL NO. 3,85.43,15.0%,66.71,15.0%,9999999,9999999,9999999,9999999,95.50,20.0%,38.75,20.0%,86.60,20.0%,62.35,10.0%,73.22,83.59,No,No,NA,NA,NA,2017-18
03,BERGEN,1550,FORT LEE BORO,090,SCHOOL NO. 4,72.45,15.0%,81.93,15.0%,9999999,9999999,9999999,9999999,50.00,20.0%,61.42,20.0%,98.72,20.0%,61.75,10.0%,71.36,81.34,No,No,NA,NA,NA,2017-18
03,BERGEN,1550,FORT LEE BORO,100,LEWIS F. COLE MIDDLE SCHOOL,64.69,15.0%,64.87,15.0%,9999999,9999999,9999999,9999999,3.91,20.0%,21.60,20.0%,54.26,20.0%,26.68,10.0%,38.06,30.51,No,No,NA,NA,NA,2017-18
03,BERGEN,1580,FRANKLIN LAKES BORO,015,FRANKLIN AVENUE MIDDLE SCHOOL,88.51,17.5%,64.57,17.5%,9999999,9999999,9999999,9999999,42.59,25.0%,31.04,25.0%,9999999,9999999,66.85,15.0%,55.22,57.58,No,No,NA,NA,NA,2017-18
03,BERGEN,1580,FRANKLIN LAKES BORO,020,HIGH MOUNTAIN ROAD SCHOOL,99.41,17.5%,99.76,17.5%,9999999,9999999,9999999,9999999,64.87,25.0%,94.07,25.0%,9999999,9999999,65.41,15.0%,84.40,94.37,No,No,NA,NA,NA,2017-18
03,BERGEN,1580,FRANKLIN LAKES BORO,030,WOODSIDE AVENUE SCHOOL,96.92,17.5%,87.86,17.5%,9999999,9999999,9999999,9999999,76.30,25.0%,72.70,25.0%,9999999,9999999,69.60,15.0%,80.03,91.17,No,No,NA,NA,NA,2017-18
03,BERGEN,1580,FRANKLIN LAKES BORO,040,COLONIAL ROAD SCHOOL,78.61,17.5%,86.26,17.5%,9999999,9999999,9999999,9999999,42.71,25.0%,81.07,25.0%,9999999,9999999,79.26,15.0%,71.69,81.64,No,No,NA,NA,NA,2017-18
03,BERGEN,1700,GARFIELD CITY,050,GARFIELD HIGH SCHOOL,32.95,15.0%,33.24,15.0%,12.03,20.0%,28.74,20.0%,9999999,9999999,9999999,9999999,47.27,20.0%,43.97,10.0%,31.93,24.07,No,No,NA,NA,NA,2017-18
03,BERGEN,1700,GARFIELD CITY,060,CHRISTOPHER COLUMBUS SCHOOL #8,53.85,17.5%,59.48,17.5%,9999999,9999999,9999999,9999999,57.05,25.0%,67.60,25.0%,9999999,9999999,16.19,15.0%,53.42,54.80,No,No,NA,NA,NA,2017-18
03,BERGEN,1700,GARFIELD CITY,070,GARFIELD MIDDLE SCHOOL,28.79,15.0%,20.68,15.0%,9999999,9999999,9999999,9999999,31.75,20.0%,26.71,20.0%,62.13,20.0%,28.54,10.0%,34.39,25.24,No,No,NA,NA,NA,2017-18
03,BERGEN,1700,GARFIELD CITY,080,ABRAHAM LINCOLN SCHOOL #6,23.82,15.0%,13.21,15.0%,9999999,9999999,9999999,9999999,29.27,20.0%,65.70,20.0%,73.62,20.0%,20.38,10.0%,41.31,34.24,No,No,NA,NA,NA,2017-18
03,BERGEN,1700,GARFIELD CITY,100,ROOSEVELT SCHOOL #7,98.82,17.5%,90.46,17.5%,9999999,9999999,9999999,9999999,77.13,25.0%,83.15,25.0%,9999999,9999999,16.97,15.0%,75.74,86.67,No,No,NA,NA,NA,2017-18
03,BERGEN,1700,GARFIELD CITY,120,WASHINGTON IRVING SCHOOL #4,54.09,17.5%,59.00,17.5%,9999999,9999999,9999999,9999999,76.72,25.0%,88.96,25.0%,9999999,9999999,37.35,15.0%,66.81,76.13,No,No,NA,NA,NA,2017-18
03,BERGEN,1700,GARFIELD CITY,130,WOODROW WILSON SCHOOL #5,51.60,15.0%,66.59,15.0%,9999999,9999999,9999999,9999999,18.54,20.0%,3.38,20.0%,28.09,20.0%,54.74,10.0%,33.20,23.28,No,No,NA,NA,NA,2017-18
03,BERGEN,1700,GARFIELD CITY,205,JAMES MADISON SCHOOL #10,70.85,17.5%,91.94,17.5%,9999999,9999999,9999999,9999999,98.46,25.0%,100.00,25.0%,9999999,9999999,41.43,15.0%,84.32,94.31,No,No,NA,NA,NA,2017-18
03,BERGEN,1700,GARFIELD CITY,301,GARFIELD AUXILIARY MS/HS,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
03,BERGEN,1760,GLEN ROCK BORO,050,GLEN ROCK HIGH SCHOOL,93.12,17.5%,75.36,17.5%,97.71,25.0%,89.94,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,93.97,15.0%,90.49,94.56,No,No,NA,NA,NA,2017-18
03,BERGEN,1760,GLEN ROCK BORO,060,GLEN ROCK MIDDLE SCHOOL,96.03,17.5%,80.81,17.5%,9999999,9999999,9999999,9999999,93.90,25.0%,57.69,25.0%,9999999,9999999,57.13,15.0%,77.41,88.45,No,No,NA,NA,NA,2017-18
03,BERGEN,1760,GLEN ROCK BORO,065,ALEXANDER HAMILTON SCHOOL,96.56,17.5%,96.21,17.5%,9999999,9999999,9999999,9999999,97.16,25.0%,99.41,25.0%,9999999,9999999,82.07,15.0%,95.19,99.35,No,No,NA,NA,NA,2017-18
03,BERGEN,1760,GLEN ROCK BORO,070,RICHARD E BYRD,85.72,17.5%,88.51,17.5%,9999999,9999999,9999999,9999999,2.01,25.0%,10.21,25.0%,9999999,9999999,66.25,15.0%,43.48,37.97,No,No,NA,NA,NA,2017-18
03,BERGEN,1760,GLEN ROCK BORO,080,CENTRAL SCHOOL,73.16,17.5%,86.61,17.5%,9999999,9999999,9999999,9999999,59.42,25.0%,71.87,25.0%,9999999,9999999,85.85,15.0%,73.66,84.36,No,No,NA,NA,NA,2017-18
03,BERGEN,1760,GLEN ROCK BORO,090,CLARA E COLEMAN SCHOOL,88.33,17.5%,95.62,17.5%,9999999,9999999,9999999,9999999,31.22,25.0%,19.76,25.0%,9999999,9999999,62.29,15.0%,54.28,56.28,No,No,NA,NA,NA,2017-18
03,BERGEN,1860,HACKENSACK CITY,050,HACKENSACK HIGH SCHOOL,54.44,15.0%,43.55,15.0%,39.26,20.0%,32.47,20.0%,9999999,9999999,9999999,9999999,30.00,20.0%,40.23,10.0%,39.07,31.81,No,No,NA,NA,NA,2017-18
03,BERGEN,1860,HACKENSACK CITY,090,NELLIE K. PARKER,48.05,15.0%,57.29,15.0%,9999999,9999999,9999999,9999999,58.71,20.0%,66.82,20.0%,72.98,20.0%,52.52,10.0%,60.75,67.59,No,No,NA,NA,NA,2017-18
03,BERGEN,1860,HACKENSACK CITY,100,FAIRMOUNT,27.19,15.0%,43.72,15.0%,9999999,9999999,9999999,9999999,55.27,20.0%,34.96,20.0%,15.11,20.0%,43.94,10.0%,36.10,27.55,No,No,NA,NA,NA,2017-18
03,BERGEN,1860,HACKENSACK CITY,110,FANNY MEYER HILLERS,52.61,15.0%,48.58,15.0%,9999999,9999999,9999999,9999999,62.26,20.0%,84.57,20.0%,63.83,20.0%,42.99,10.0%,61.61,69.37,No,No,NA,NA,NA,2017-18
03,BERGEN,1860,HACKENSACK CITY,120,JACKSON AVENUE,39.75,15.0%,53.38,15.0%,9999999,9999999,9999999,9999999,54.68,20.0%,34.54,20.0%,48.30,20.0%,26.92,10.0%,44.16,39.45,No,No,NA,NA,NA,2017-18
03,BERGEN,1860,HACKENSACK CITY,300,HACKENSACK MIDDLE SCHOOL,22.33,15.0%,15.34,15.0%,9999999,9999999,9999999,9999999,23.93,20.0%,22.26,20.0%,3.40,20.0%,13.01,10.0%,16.87,5.75,No,No,NA,NA,NA,2017-18
03,BERGEN,2050,HARRINGTON PARK BORO,050,HARRINGTON PARK SCHOOL,84.66,17.5%,85.25,17.5%,9999999,9999999,9999999,9999999,76.36,25.0%,37.33,25.0%,9999999,9999999,84.53,15.0%,70.84,80.63,No,No,NA,NA,NA,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,050,HASBROUCK HEIGHTS HIGH SCHOOL,41.83,17.5%,76.79,17.5%,63.04,25.0%,43.68,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,89.08,15.0%,60.80,63.04,No,No,NA,NA,NA,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,055,HASBROUCK HEIGHTS MIDDLE SCHOOL,60.90,17.5%,65.82,17.5%,9999999,9999999,9999999,9999999,16.41,25.0%,69.14,25.0%,9999999,9999999,83.69,15.0%,56.12,59.12,No,No,NA,NA,NA,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,060,EUCLID ELEMENTARY SCHOOL,77.73,17.5%,73.22,17.5%,9999999,9999999,9999999,9999999,81.93,25.0%,49.97,25.0%,9999999,9999999,93.23,15.0%,73.38,83.71,No,No,NA,NA,NA,2017-18
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,080,LINCOLN ELEMENTARY SCHOOL,96.09,17.5%,79.74,17.5%,9999999,9999999,9999999,9999999,54.21,25.0%,58.40,25.0%,9999999,9999999,59.71,15.0%,67.88,77.49,No,No,NA,NA,NA,2017-18
03,BERGEN,2090,HAWORTH BORO,050,HAWORTH PUBLIC SCHOOL,94.85,17.5%,86.79,17.5%,9999999,9999999,9999999,9999999,88.63,25.0%,65.40,25.0%,9999999,9999999,73.38,15.0%,81.30,92.42,No,No,NA,NA,NA,2017-18
03,BERGEN,2180,HILLSDALE BORO,010,ANN BLANCHE SMITH,69.19,17.5%,62.38,17.5%,9999999,9999999,9999999,9999999,75.18,25.0%,77.45,25.0%,9999999,9999999,89.09,15.0%,74.55,85.49,No,No,NA,NA,NA,2017-18
03,BERGEN,2180,HILLSDALE BORO,020,GEORGE G WHITE,59.66,17.5%,58.95,17.5%,9999999,9999999,9999999,9999999,6.81,25.0%,48.25,25.0%,9999999,9999999,38.19,15.0%,40.25,33.23,No,No,NA,NA,NA,2017-18
03,BERGEN,2180,HILLSDALE BORO,030,MEADOWBROOK,79.38,17.5%,81.16,17.5%,9999999,9999999,9999999,9999999,32.52,25.0%,72.70,25.0%,9999999,9999999,83.87,15.0%,66.98,76.36,No,No,NA,NA,NA,2017-18
03,BERGEN,2200,HO HO KUS BORO,050,HO-HO-KUS PUBLIC SCHOOL,99.17,17.5%,98.34,17.5%,9999999,9999999,9999999,9999999,70.44,25.0%,55.13,25.0%,9999999,9999999,74.10,15.0%,77.07,88.21,No,No,NA,NA,NA,2017-18
03,BERGEN,2620,LEONIA BORO,050,LEONIA HIGH SCHOOL,82.81,17.5%,72.49,17.5%,41.55,25.0%,62.36,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,60.34,15.0%,62.21,66.19,No,No,NA,NA,NA,2017-18
03,BERGEN,2620,LEONIA BORO,055,LEONIA MIDDLE SCHOOL,74.29,15.0%,72.45,15.0%,9999999,9999999,9999999,9999999,56.69,20.0%,63.92,20.0%,19.79,20.0%,56.59,10.0%,55.75,58.35,No,No,NA,NA,NA,2017-18
03,BERGEN,2620,LEONIA BORO,060,ANNA C. SCOTT ELEMENTARY SCHOOL,64.10,15.0%,85.13,15.0%,9999999,9999999,9999999,9999999,44.19,20.0%,95.07,20.0%,92.98,20.0%,55.28,10.0%,74.36,85.43,No,No,NA,NA,NA,2017-18
03,BERGEN,2710,LITTLE FERRY BORO,030,MEMORIAL ELEMENTARY SCHOOL,40.11,17.5%,26.42,17.5%,9999999,9999999,9999999,9999999,38.92,25.0%,48.43,25.0%,9999999,9999999,68.17,15.0%,43.70,38.51,No,No,NA,NA,NA,2017-18
03,BERGEN,2710,LITTLE FERRY BORO,050,WASHINGTON ELEMENTARY SCHOOL,44.55,15.0%,53.32,15.0%,9999999,9999999,9999999,9999999,37.38,20.0%,90.68,20.0%,93.62,20.0%,23.50,10.0%,61.37,69.02,No,No,NA,NA,NA,2017-18
03,BERGEN,2740,LODI BOROUGH,050,LODI HIGH SCHOOL,62.46,15.0%,63.90,15.0%,65.33,20.0%,38.79,20.0%,9999999,9999999,9999999,9999999,47.27,20.0%,28.45,10.0%,52.08,50.72,No,No,NA,NA,NA,2017-18
03,BERGEN,2740,LODI BOROUGH,060,COLUMBUS SCHOOL,85.78,17.5%,50.18,17.5%,9999999,9999999,9999999,9999999,90.70,25.0%,30.92,25.0%,9999999,9999999,57.61,15.0%,62.84,71.09,No,No,NA,NA,NA,2017-18
03,BERGEN,2740,LODI BOROUGH,065,HILLTOP SCHOOL,67.89,17.5%,87.74,17.5%,9999999,9999999,9999999,9999999,42.95,25.0%,40.00,25.0%,9999999,9999999,38.01,15.0%,53.67,55.15,No,No,NA,NA,NA,2017-18
03,BERGEN,2740,LODI BOROUGH,067,THOMAS JEFFERSON MIDDLE SCHOOL,90.76,15.0%,61.85,15.0%,9999999,9999999,9999999,9999999,94.55,20.0%,86.17,20.0%,75.74,20.0%,66.19,10.0%,80.80,91.94,No,No,NA,NA,NA,2017-18
03,BERGEN,2740,LODI BOROUGH,080,ROOSEVELT SCHOOL,94.25,17.5%,98.93,17.5%,9999999,9999999,9999999,9999999,99.64,25.0%,96.26,25.0%,9999999,9999999,25.78,15.0%,86.65,96.15,No,No,NA,NA,NA,2017-18
03,BERGEN,2740,LODI BOROUGH,090,WASHINGTON SCHOOL,84.12,15.0%,81.52,15.0%,9999999,9999999,9999999,9999999,26.48,20.0%,0.12,20.0%,72.98,20.0%,27.52,10.0%,47.51,45.20,No,No,NA,NA,NA,2017-18
03,BERGEN,2740,LODI BOROUGH,100,WILSON SCHOOL,64.16,17.5%,57.70,17.5%,9999999,9999999,9999999,9999999,73.82,25.0%,71.45,25.0%,9999999,9999999,25.84,15.0%,61.52,69.08,No,No,NA,NA,NA,2017-18
03,BERGEN,2860,LYNDHURST TWP,050,LYNDHURST HIGH SCHOOL,59.60,17.5%,26.93,17.5%,49.57,25.0%,61.78,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,15.80,15.0%,45.35,41.26,No,No,NA,NA,NA,2017-18
03,BERGEN,2860,LYNDHURST TWP,080,JEFFERSON SCHOOL,71.39,17.5%,20.79,17.5%,9999999,9999999,9999999,9999999,98.82,25.0%,85.58,25.0%,9999999,9999999,27.34,15.0%,66.33,75.36,No,No,NA,NA,NA,2017-18
